target_id,quarter,trial,trial_seed,tcf_success,bls_success,tcf_max_score,tcf_best_period_days,tcf_valid_transit_events,tcf_positive_event_fraction,bls_max_sde,bls_max_power,bls_best_period_days,tcf_error,bls_error
1718958,5,3,11937671558283437775,True,True,6.227746818031685,7.950983661220407,11,0.9090909090909092,2.7760250045131114,0.0263673521890671,6.2797599199733245,,
1718958,5,4,2677320277969744706,True,True,7.3831580416278895,14.341780593531178,3,1.0,3.0394974889154773,0.0240489206374891,5.131377125708569,,
1718958,5,5,3947118542540501811,True,True,6.595399403385804,9.850950316772256,9,0.8888888888888888,4.110607130625528,0.0284920955339863,12.203734578192732,,
1718958,5,6,6804024227326109632,True,True,6.154411513471015,11.18606202067356,8,0.875,3.0949836377407176,0.0236013036025725,12.99733244414805,,
1718958,5,7,14648901195057214614,True,True,6.9257990130847125,11.559519839946647,8,0.875,2.297956597406179,0.026285876919605,12.390463487829278,,
1725016,5,0,9844357473393472520,True,True,6.588041237412162,13.482827609203069,7,0.7142857142857143,4.459307965081323,0.002927836708214,4.347115705235079,,
1725016,5,1,16424206369312982625,True,True,6.53492809091952,12.325108369456489,7,0.7142857142857143,3.983149986226493,0.002831132200682,2.605868622874292,,
1725016,5,2,6560403590664646122,True,True,6.4744171302665094,7.278759586528843,13,0.8461538461538461,4.316778750169472,0.003012314474407,9.39346448816272,,
1725016,5,3,1741551982343048302,True,True,6.417171182022361,6.816605535178393,13,0.8461538461538461,5.031369289030358,0.003131806200813,6.9519839946648885,,
1725016,5,4,12915933780135933023,True,True,6.488442445109986,6.993997999333112,11,0.6363636363636364,4.445390562848081,0.0032279832161022,4.837279093031011,,
1725016,5,5,994532253071385197,True,True,5.9047551823417725,6.200400133377793,15,0.7333333333333333,3.6674737746501416,0.0029596863916515,9.304768256085362,,
1725016,5,6,17142271578809088271,True,True,6.358598809286159,1.0,89,0.6404494382022472,3.4647999490271735,0.0030530411539773,1.8962987662554185,,
1725016,5,7,10724234887649022176,True,True,5.9787082241321645,14.411803934644883,7,0.8571428571428571,3.968187556161031,0.0030519499142813,8.590530176725576,,
1849702,5,0,3364328321789489575,True,True,6.080422705444207,6.223741247082361,15,0.6666666666666666,3.9824263234762194,0.0048917993655115,3.4974991663887964,,
1849702,5,1,16768132843277168921,True,True,6.4467116922404255,8.69789929976659,11,0.7272727272727273,3.5394339568487965,0.004404724582857,8.590530176725576,,
1849702,5,2,14709542386334392421,True,True,6.886952725782252,4.034344781593864,21,0.7142857142857143,3.549155399779653,0.0038466082664699,7.302100700233412,,
1849702,5,3,13636795309223764696,True,True,6.323478355854306,13.142047349116371,7,0.7142857142857143,3.255661736165885,0.0042633443795685,11.274758252750916,,
1849702,5,4,9439293030077623812,True,True,6.516248083470081,11.666888962987665,7,0.7142857142857143,3.35107219335533,0.003919649072604,12.297099033011005,,
1849702,5,5,270092592636280677,True,True,6.711154976083935,8.427142380793597,11,0.7272727272727273,3.485739549157479,0.0044804123331725,3.744914971657219,,
