candidate_id,target_id,quarter,injection_index,candidate_period_days,source_detector,exact_match,harmonic_match,selection_group,injected_period_days,injected_duration_hours,injected_depth,epoch_phase_fraction,candidate_period_error_fraction,candidate_harmonic_error_fraction,candidate_best_harmonic_factor,detector_agreement,detector_count,bls_present,tcf_present,has_bls_candidate,has_tcf_candidate,has_tcf_event_diagnostics,bls_candidate_period_days,tcf_candidate_period_days,bls_rank,tcf_rank,bls_sde,tcf_score,bls_score_relative_to_rank1,tcf_score_relative_to_rank1,detector_candidate_period_delta_fraction,detector_candidate_harmonic_error_fraction,detector_candidate_best_harmonic_factor,bls_period_delta_to_tcf_best_fraction,tcf_period_delta_to_bls_best_fraction,candidate_to_tcf_best_harmonic_error_fraction,candidate_to_tcf_best_harmonic_factor,candidate_to_bls_best_harmonic_error_fraction,candidate_to_bls_best_harmonic_factor,bls_tcf_rank1_harmonic_error_fraction,bls_tcf_rank1_harmonic_factor,tcf_valid_transit_events,tcf_positive_transit_events,tcf_positive_event_fraction,tcf_median_event_score,tcf_raw_pooled_score,candidate_duration_hours,candidate_depth,noise_quartile,robust_flux_scatter_ppm,gap_fraction,lag_one_flux_acf,six_hour_scatter_proxy_ppm,in_transit_observation_count,arima_converged,tcf_global_empirical_p_value,bls_global_empirical_p_value,tcf_regime_empirical_p_value,bls_regime_empirical_p_value
10,11904151,5,1,7.997665888629544,both,False,False,reference,2.0,2.0,0.001,0.45,2.998832944314772,0.33294431477159064,3.0,True,2,True,True,True,True,False,7.997665888629544,7.997665888629544,5.0,4.0,10.739180088951747,46.55216245393959,0.5014218115363898,0.7960894960738806,0.0,0.0,1.0,6.997665888629544,3.000834028356964,1.6658886295431812,3.0,0.33361134278565463,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,183,True,,,,
11,11904151,5,1,10.000333444481495,tcf,False,False,reference,2.0,2.0,0.001,0.45,4.000166722240747,0.6667222407469158,3.0,False,1,False,True,False,True,False,,10.000333444481495,,5.0,,43.71933951647922,,0.7476453322398006,,,,9.000333444481495,4.002668890742284,2.3334444814938315,3.0,0.667556296914095,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,183,True,,,,
12,11904151,5,2,1.9989996665555188,bls,True,True,reference,2.0,4.0,0.0005,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,17.621386290370598,,1.0,,,,,0.6668148724503974,0.0,0.33362974490079467,0.5,0.0,1.0,0.33362974490079467,0.5,,,,,,3.9,0.0004612216734231,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,0.0024937655860349,,0.0095238095238095
13,11904151,5,2,4.00166722240747,bls,False,True,reference,2.0,4.0,0.0005,0.45,1.0008336112037348,0.00041680560186740934,2.0,False,1,True,False,True,False,False,4.00166722240747,,2.0,,11.86946207161944,,0.6735827633553234,,,,,0.3330183960429055,1.001834862385321,0.3330183960429055,1.0,0.0009174311926605484,2.0,0.33362974490079467,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
14,11904151,5,2,1.0,both,False,True,reference,2.0,4.0,0.0005,0.45,0.5,0.0,0.5,True,2,True,True,True,True,False,1.0,1.0,3.0,3.0,11.594490354969878,33.12601599200364,0.6579783317789143,0.8262151549188542,0.0,0.0,1.0,0.8333240704718502,0.4997497914929108,0.6666481409437003,0.5,0.0005004170141783597,0.5,0.33362974490079467,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
15,11904151,5,2,5.999666555518506,both,False,True,reference,2.0,4.0,0.0005,0.45,1.9998332777592531,5.55740802489583e-05,3.0,True,2,True,True,True,True,True,5.999666555518506,5.999666555518506,4.0,1.0,9.766021840099432,40.09369205441054,0.5542141622215151,1.0,0.0,0.0,1.0,0.0,2.001334445371142,0.0,1.0,0.0004448151237140976,3.0,0.33362974490079467,0.5,16.0,14.0,0.875,10.023423013602637,33.03000123797305,3.928571428571429,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,0.0024937655860349,,0.0095238095238095,
16,11904151,5,2,8.0,both,False,False,reference,2.0,4.0,0.0005,0.45,3.0,0.3333333333333333,3.0,True,2,True,True,True,True,False,8.002334111370457,7.997665888629544,5.0,2.0,8.491187939298305,33.74450064791742,0.4818683274617508,0.8416411390131713,0.0005836981446737229,0.0005836981446737229,1.0,0.3334074362251987,3.0020016680567134,0.3332962818874007,2.0,0.3340005560189045,3.0,0.33362974490079467,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
17,11904151,5,2,12.003001000333445,tcf,False,False,reference,2.0,4.0,0.0005,0.45,5.001500500166722,1.0005001667222408,3.0,False,1,False,True,False,True,False,,12.003001000333445,,4.0,,30.358967961548895,,0.757200607026891,,,,1.0006113488578892,5.004503753127605,0.0003056744289445889,2.0,1.0015012510425352,3.0,0.33362974490079467,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
18,11904151,5,2,10.000333444481495,tcf,False,False,reference,2.0,4.0,0.0005,0.45,4.000166722240747,0.6667222407469158,3.0,False,1,False,True,False,True,False,,10.000333444481495,,5.0,,29.853915853080235,,0.7446038098104295,,,,0.6668148724503975,4.002668890742284,0.16659256377480125,2.0,0.667556296914095,3.0,0.33362974490079467,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
19,11904151,5,3,1.9989996665555188,bls,True,True,reference,2.0,4.0,0.001,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,25.548456481315156,,1.0,,,,,0.9989996665555188,0.0,0.0005001667222406248,2.0,0.0,1.0,0.0005001667222406248,2.0,,,,,,3.9,0.0009267563813159,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,0.0024937655860349,,0.0095238095238095
20,11904151,5,3,4.00166722240747,bls,False,True,reference,2.0,4.0,0.001,0.45,1.0008336112037348,0.00041680560186740934,2.0,False,1,True,False,True,False,False,4.00166722240747,,2.0,,17.43442858388461,,0.6824063362354303,,,,,3.0016672224074696,1.001834862385321,0.3338890741358232,3.0,0.0009174311926605484,2.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
21,11904151,5,3,1.0,both,False,True,reference,2.0,4.0,0.001,0.45,0.5,0.0,0.5,True,2,True,True,True,True,True,1.0,1.0,3.0,1.0,17.21509658825383,81.65022410846177,0.673821395075044,1.0,0.0,0.0,1.0,0.0,0.4997497914929108,0.0,1.0,0.0005004170141783597,0.5,0.0005001667222406248,2.0,89.0,67.0,0.7528089887640449,8.654906445701366,49.31369426911362,6.357142857142858,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,0.0024937655860349,,0.0095238095238095,
22,11904151,5,3,5.999666555518506,both,False,True,reference,2.0,4.0,0.001,0.45,1.9998332777592531,5.55740802489583e-05,3.0,True,2,True,True,True,True,False,5.999666555518506,5.999666555518506,4.0,2.0,14.638402880635475,81.216300075413,0.5729662334529391,0.9946855745004158,0.0,0.0,1.0,4.999666555518506,2.001334445371142,0.999888851839502,3.0,0.0004448151237140976,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
23,11904151,5,3,8.0,both,False,False,reference,2.0,4.0,0.001,0.45,3.0,0.3333333333333333,3.0,True,2,True,True,True,True,False,8.002334111370457,7.997665888629544,5.0,3.0,12.516165241556813,67.84048839684695,0.4898990767098005,0.8308671425901982,0.0005836981446737229,0.0005836981446737229,1.0,7.0,3.0020016680567134,1.6666666666666667,3.0,0.3340005560189045,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
24,11904151,5,3,9.001333777925977,tcf,False,False,reference,2.0,4.0,0.001,0.45,3.5006668889629884,0.5002222963209961,3.0,False,1,False,True,False,True,False,,9.001333777925977,,4.0,,62.92412056850793,,0.7706545971621752,,,,8.001333777925977,3.502919099249375,2.0004445926419923,3.0,0.5009730330831249,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
25,11904151,5,3,10.000333444481495,tcf,False,False,reference,2.0,4.0,0.001,0.45,4.000166722240747,0.6667222407469158,3.0,False,1,False,True,False,True,False,,10.000333444481495,,5.0,,60.69633760424243,,0.7433701287043032,,,,9.000333444481495,4.002668890742284,2.3334444814938315,3.0,0.667556296914095,3.0,0.0005001667222406248,2.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,377,True,,,,
26,11904151,5,4,1.9989996665555188,bls,True,True,reference,2.0,8.0,0.0005,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,22.354217122315948,,1.0,,,,,0.5004582951420715,0.0,0.0009165902841429861,0.5,0.0,1.0,0.0009165902841429861,0.5,,,,,,7.5,0.0004830839114002,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,0.0024937655860349,,0.0095238095238095
27,11904151,5,4,4.00166722240747,both,False,True,reference,2.0,8.0,0.0005,0.45,1.0008336112037348,0.00041680560186740934,2.0,True,2,True,True,True,True,True,4.00166722240747,4.00166722240747,2.0,1.0,14.67867082457663,29.355803834942844,0.6566398968149544,1.0,0.0,0.0,1.0,0.0,1.001834862385321,0.0,1.0,0.0009174311926605484,2.0,0.0009165902841429861,0.5,23.0,22.0,0.9565217391304348,6.121108235817536,24.65711069238288,7.571428571428571,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,0.0024937655860349,,0.0095238095238095,
28,11904151,5,4,1.0,both,False,True,reference,2.0,8.0,0.0005,0.45,0.5,0.0,0.5,True,2,True,True,True,True,False,1.0,1.0,3.0,2.0,13.450230584952159,27.532457996856902,0.6016864966174528,0.9378880630100283,0.0,0.0,1.0,0.7501041579868345,0.4997497914929108,0.5002083159736689,0.5,0.0005004170141783597,0.5,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
29,11904151,5,4,5.999666555518506,both,False,True,reference,2.0,8.0,0.0005,0.45,1.9998332777592531,5.55740802489583e-05,3.0,True,2,True,True,True,True,False,5.999666555518506,5.999666555518506,4.0,3.0,11.614992465941734,25.701042552425108,0.5195884249664295,0.8755012363801329,0.0,0.0,1.0,0.49929172568952573,2.001334445371142,0.25035413715523713,2.0,0.0004448151237140976,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
30,11904151,5,4,7.997665888629544,both,False,False,reference,2.0,8.0,0.0005,0.45,2.998832944314772,0.33294431477159064,3.0,True,2,True,True,True,True,False,7.997665888629544,7.997665888629544,5.0,5.0,10.419755973492899,21.851766227098327,0.46612037077742174,0.744376353989929,0.0,0.0,1.0,0.9985834513790517,3.000834028356964,0.000708274310474176,2.0,0.33361134278565463,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
31,11904151,5,4,10.000333444481495,tcf,False,False,reference,2.0,8.0,0.0005,0.45,4.000166722240747,0.6667222407469158,3.0,False,1,False,True,False,True,False,,10.000333444481495,,4.0,,21.866253812907647,,0.7448698709070871,,,,1.4990417465211232,4.002668890742284,0.16698608449295896,3.0,0.667556296914095,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
32,11904151,5,5,1.9989996665555188,bls,True,True,reference,2.0,8.0,0.001,0.45,0.0005001667222406248,0.0005001667222406248,1.0,False,1,True,False,True,False,False,1.9989996665555188,,1.0,,30.693907403907513,,1.0,,,,,0.5004582951420715,0.0,0.0009165902841429861,0.5,0.0,1.0,0.0009165902841429861,0.5,,,,,,7.5,0.0009690820231749,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,0.0024937655860349,,0.0095238095238095
33,11904151,5,5,4.00166722240747,both,False,True,reference,2.0,8.0,0.001,0.45,1.0008336112037348,0.00041680560186740934,2.0,True,2,True,True,True,True,True,4.00166722240747,4.00166722240747,2.0,1.0,20.33108850324671,54.52763314185273,0.6623818934391665,1.0,0.0,0.0,1.0,0.0,1.001834862385321,0.0,1.0,0.0009174311926605484,2.0,0.0009165902841429861,0.5,23.0,23.0,1.0,11.369797474492554,48.32796860678762,7.571428571428571,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,0.0024937655860349,,0.0095238095238095,
34,11904151,5,5,1.0,both,False,True,reference,2.0,8.0,0.001,0.45,0.5,0.0,0.5,True,2,True,True,True,True,False,1.0,1.0,3.0,3.0,18.813851514052285,48.24901120125044,0.6129506832244229,0.884854310029035,0.0,0.0,1.0,0.7501041579868345,0.4997497914929108,0.5002083159736689,0.5,0.0005004170141783597,0.5,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
35,11904151,5,5,5.999666555518506,both,False,True,reference,2.0,8.0,0.001,0.45,1.9998332777592531,5.55740802489583e-05,3.0,True,2,True,True,True,True,False,5.999666555518506,5.999666555518506,4.0,2.0,16.396242957439764,52.357183707976475,0.5341855874417745,0.9601954218656462,0.0,0.0,1.0,0.49929172568952573,2.001334445371142,0.25035413715523713,2.0,0.0004448151237140976,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
36,11904151,5,5,7.997665888629544,both,False,False,reference,2.0,8.0,0.001,0.45,2.998832944314772,0.33294431477159064,3.0,True,2,True,True,True,True,False,7.997665888629544,7.997665888629544,5.0,4.0,14.291944850238536,44.678780299384165,0.4656280695112506,0.8193786842563487,0.0,0.0,1.0,0.9985834513790517,3.000834028356964,0.000708274310474176,2.0,0.33361134278565463,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
37,11904151,5,5,10.000333444481495,tcf,False,False,reference,2.0,8.0,0.001,0.45,4.000166722240747,0.6667222407469158,3.0,False,1,False,True,False,True,False,,10.000333444481495,,5.0,,43.63057380574424,,0.8001552844268892,,,,1.4990417465211232,4.002668890742284,0.16698608449295896,3.0,0.667556296914095,3.0,0.0009165902841429861,0.5,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,743,True,,,,
38,11904151,5,6,5.000666888962988,both,True,True,reference,5.0,2.0,0.0005,0.45,0.00013337779259767757,0.00013337779259767757,1.0,True,2,True,True,True,True,True,5.000666888962988,5.000666888962988,1.0,1.0,9.632136937298077,27.982495586514013,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,18.0,1.0,6.595537461248899,28.27084110992933,1.5,0.0003995469502926,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,0.0024937655860349,0.0024937655860349,0.0095238095238095,0.0095238095238095
39,11904151,5,6,9.997999333111038,both,False,True,reference,5.0,2.0,0.0005,0.45,0.9995998666222075,0.0002000666888962499,2.0,True,2,True,True,True,True,False,9.99566522174058,10.000333444481495,2.0,2.0,6.861950609044506,20.156103789669903,0.7124016875708331,0.7203111576432808,0.000466806708679334,0.000466806708679334,1.0,0.9993331999733278,0.9993331999733278,0.0003334000133360967,2.0,0.0003334000133360967,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
40,11904151,5,6,15.0,both,False,True,reference,5.0,2.0,0.0005,0.45,2.0,0.0,3.0,True,2,True,True,True,True,False,15.0,15.0,3.0,4.0,5.778919173770769,16.202811446893733,0.5999623148414064,0.5790338247994784,0.0,0.0,1.0,1.9995999199839962,1.9995999199839962,0.00013336000533448604,3.0,0.00013336000533448604,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
41,11904151,5,6,2.4984994998332777,bls,False,True,reference,5.0,2.0,0.0005,0.45,0.5003001000333445,0.0006002000666889273,0.5,False,1,True,False,True,False,False,2.4984994998332777,,4.0,,5.723582478585314,,0.5942173077318026,,,,,0.5003667400146697,0.5003667400146697,0.0007334800293393772,0.5,0.0007334800293393772,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
42,11904151,5,6,1.6675558519506501,bls,False,False,reference,5.0,2.0,0.0005,0.45,0.66648882960987,0.33297765921973993,0.5,False,1,True,False,True,False,False,1.6675558519506501,,5.0,,4.807320867225821,,0.4990918317004667,,,,,0.6665333066613324,0.6665333066613324,0.3330666133226647,0.5,0.3330666133226647,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
43,11904151,5,6,2.5125041680560187,tcf,False,True,reference,5.0,2.0,0.0005,0.45,0.49749916638879627,0.005001667222407491,0.5,False,1,False,True,False,True,False,,2.5125041680560187,,3.0,,16.20516807412929,,0.5791180427073584,,,,0.49756617990264723,0.49756617990264723,0.004867640194705484,0.5,0.004867640194705484,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
44,11904151,5,6,7.498166055351785,tcf,False,False,reference,5.0,2.0,0.0005,0.45,0.49963321107035696,0.2501833944648215,2.0,False,1,False,True,False,True,False,,7.498166055351785,,5.0,,15.1579592108318,,0.5416943304419597,,,,0.49943321997732876,0.49943321997732876,0.2502833900113356,2.0,0.2502833900113356,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
45,11904151,5,7,5.000666888962988,both,True,True,reference,5.0,2.0,0.001,0.45,0.00013337779259767757,0.00013337779259767757,1.0,True,2,True,True,True,True,True,5.000666888962988,5.000666888962988,1.0,1.0,16.735569413246665,58.17657994783206,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,18.0,1.0,13.71235139578446,56.643050155576944,1.5,0.0007678541336461,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,0.0024937655860349,0.0024937655860349,0.0095238095238095,0.0095238095238095
46,11904151,5,7,9.997999333111038,both,False,True,reference,5.0,2.0,0.001,0.45,0.9995998666222075,0.0002000666888962499,2.0,True,2,True,True,True,True,False,9.99566522174058,10.000333444481495,2.0,2.0,11.71924004982108,41.50635643597679,0.7002594151678507,0.7134547351046805,0.000466806708679334,0.000466806708679334,1.0,0.9993331999733278,0.9993331999733278,0.0003334000133360967,2.0,0.0003334000133360967,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
47,11904151,5,7,2.4984994998332777,bls,False,True,reference,5.0,2.0,0.001,0.45,0.5003001000333445,0.0006002000666889273,0.5,False,1,True,False,True,False,False,2.4984994998332777,,3.0,,10.533788371274476,,0.629425154959872,,,,,0.5003667400146697,0.5003667400146697,0.0007334800293393772,0.5,0.0007334800293393772,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
48,11904151,5,7,15.0,both,False,True,reference,5.0,2.0,0.001,0.45,2.0,0.0,3.0,True,2,True,True,True,True,False,15.0,15.0,4.0,3.0,9.700524356767984,33.63535006331347,0.5796351541579309,0.5781596321659827,0.0,0.0,1.0,1.9995999199839962,1.9995999199839962,0.00013336000533448604,3.0,0.00013336000533448604,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
49,11904151,5,7,1.6675558519506501,bls,False,False,reference,5.0,2.0,0.001,0.45,0.66648882960987,0.33297765921973993,0.5,False,1,True,False,True,False,False,1.6675558519506501,,5.0,,8.537407554769072,,0.510135469188845,,,,,0.6665333066613324,0.6665333066613324,0.3330666133226647,0.5,0.3330666133226647,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
50,11904151,5,7,7.498166055351785,tcf,False,False,reference,5.0,2.0,0.001,0.45,0.49963321107035696,0.2501833944648215,2.0,False,1,False,True,False,True,False,,7.498166055351785,,4.0,,32.79634456274781,,0.5637379267079099,,,,0.49943321997732876,0.49943321997732876,0.2502833900113356,2.0,0.2502833900113356,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
51,11904151,5,7,12.49783261087029,tcf,False,False,reference,5.0,2.0,0.001,0.45,1.499566522174058,0.16681115927531398,3.0,False,1,False,True,False,True,False,,12.49783261087029,,5.0,,32.302186006892505,,0.5552438117857467,,,,1.4992331799693268,1.4992331799693268,0.16692227334355766,3.0,0.16692227334355766,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,71,True,,,,
52,11904151,5,8,5.000666888962988,both,True,True,reference,5.0,4.0,0.0005,0.45,0.00013337779259767757,0.00013337779259767757,1.0,True,2,True,True,True,True,True,5.000666888962988,5.000666888962988,1.0,1.0,13.222939686521864,42.77060123403426,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,15.0,0.9375,10.692650308508563,37.20340858149291,3.928571428571429,0.0005162584924428,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,0.0024937655860349,0.0024937655860349,0.0095238095238095,0.0095238095238095
53,11904151,5,8,10.000333444481495,both,False,True,reference,5.0,4.0,0.0005,0.45,1.000066688896299,3.33444481494638e-05,2.0,True,2,True,True,True,True,False,10.000333444481495,10.000333444481495,2.0,2.0,9.364440933401013,30.262250680813835,0.7081966004084692,0.7075479373138427,0.0,0.0,1.0,0.9997999599919982,0.9997999599919982,0.00010002000400086452,2.0,0.00010002000400086452,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
54,11904151,5,8,15.0,both,False,True,reference,5.0,4.0,0.0005,0.45,2.0,0.0,3.0,True,2,True,True,True,True,False,15.0,15.0,3.0,3.0,7.86323907073592,27.658917959611152,0.5946664854526196,0.6466805974567843,0.0,0.0,1.0,1.9995999199839962,1.9995999199839962,0.00013336000533448604,3.0,0.00013336000533448604,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
55,11904151,5,8,2.4984994998332777,bls,False,True,reference,5.0,4.0,0.0005,0.45,0.5003001000333445,0.0006002000666889273,0.5,False,1,True,False,True,False,False,2.4984994998332777,,4.0,,7.822201989870576,,0.5915630090821441,,,,,0.5003667400146697,0.5003667400146697,0.0007334800293393772,0.5,0.0007334800293393772,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
56,11904151,5,8,1.6675558519506501,bls,False,False,reference,5.0,4.0,0.0005,0.45,0.66648882960987,0.33297765921973993,0.5,False,1,True,False,True,False,False,1.6675558519506501,,5.0,,6.2060702872487195,,0.46934119298559335,,,,,0.6665333066613324,0.6665333066613324,0.3330666133226647,0.5,0.3330666133226647,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
57,11904151,5,8,7.498166055351785,tcf,False,False,reference,5.0,4.0,0.0005,0.45,0.49963321107035696,0.2501833944648215,2.0,False,1,False,True,False,True,False,,7.498166055351785,,4.0,,24.382492225268535,,0.5700759755948069,,,,0.49943321997732876,0.49943321997732876,0.2502833900113356,2.0,0.2502833900113356,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
58,11904151,5,8,12.49783261087029,tcf,False,False,reference,5.0,4.0,0.0005,0.45,1.499566522174058,0.16681115927531398,3.0,False,1,False,True,False,True,False,,12.49783261087029,,5.0,,20.243825748928668,,0.47331169459502137,,,,1.4992331799693268,1.4992331799693268,0.16692227334355766,3.0,0.16692227334355766,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
59,11904151,5,9,5.000666888962988,both,True,True,reference,5.0,4.0,0.001,0.45,0.00013337779259767757,0.00013337779259767757,1.0,True,2,True,True,True,True,True,5.000666888962988,5.000666888962988,1.0,1.0,19.530683176050882,85.25870339957417,1.0000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,15.0,0.9375,21.314675849893543,73.95094241304747,3.928571428571429,0.0010046619725573,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,0.0024937655860349,0.0024937655860349,0.0095238095238095,0.0095238095238095
60,11904151,5,9,10.000333444481495,both,False,True,reference,5.0,4.0,0.001,0.45,1.000066688896299,3.33444481494638e-05,2.0,True,2,True,True,True,True,False,10.000333444481495,10.000333444481495,2.0,2.0,13.532513982083074,61.44255766388791,0.6928848243607298,0.7206602401156711,0.0,0.0,1.0,0.9997999599919982,0.9997999599919982,0.00010002000400086452,2.0,0.00010002000400086452,2.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
61,11904151,5,9,2.4984994998332777,bls,False,True,reference,5.0,4.0,0.001,0.45,0.5003001000333445,0.0006002000666889273,0.5,False,1,True,False,True,False,False,2.4984994998332777,,3.0,,11.89623983606889,,0.6091051566827126,,,,,0.5003667400146697,0.5003667400146697,0.0007334800293393772,0.5,0.0007334800293393772,0.5,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
62,11904151,5,9,15.0,both,False,True,reference,5.0,4.0,0.001,0.45,2.0,0.0,3.0,True,2,True,True,True,True,False,15.0,15.0,4.0,3.0,11.2038006409122,53.67722220726856,0.5736512409689101,0.6295805597195682,0.0,0.0,1.0,1.9995999199839962,1.9995999199839962,0.00013336000533448604,3.0,0.00013336000533448604,3.0,0.0,1.0,,,,,,,,lowest_scatter,123.63222550869293,0.0319378506689684,0.8052428510473029,56.98672894551581,143,True,,,,
