trial_center_cadenceno,duration_cadences,raw_flux_box_statistic,raw_flux_box_numerator,raw_flux_box_denominator,raw_flux_box_n_points,innovation_unchanged_box_statistic,innovation_unchanged_box_numerator,innovation_unchanged_box_denominator,innovation_unchanged_box_n_points,innovation_transformed_template_statistic,innovation_transformed_template_numerator,innovation_transformed_template_denominator,innovation_transformed_template_n_points,injected_center_cadenceno,center_offset_cadences,is_injected_center_neighborhood,raw_flux_box_rank,innovation_unchanged_box_rank,innovation_transformed_template_rank,rank
18248,6,-0.5084150505536905,-15.606752978403483,30.696874456031377,49,-0.22934144978690493,-7.938130928881039,34.612718007393944,49,0.4188499628523869,10.227303089490741,24.417581464833734,49,16518,1730,False,143,159,75,75
18268,6,0.4294192436449203,10.524511468408118,24.50870943527315,49,1.4034914278353479,48.95108253337723,34.87807731670733,49,1.8632103684291592,45.22591444268813,24.27311226311891,49,16518,1750,False,73,25,20,20
18288,6,-0.05244559408351263,-1.3635652153600928,25.999614251462127,49,0.2385680906035286,7.189419748549601,30.13571400249646,49,0.18265908304305503,3.906869890820306,21.388861838857515,49,16518,1770,False,101,93,96,96
18308,6,-0.3150618768695962,-11.631528226416771,36.91823441790468,49,-0.42459401498942123,-15.478761197092949,36.455438962036716,49,-1.4417522188025742,-36.41281210617262,25.255943171992993,49,16518,1790,False,122,182,223,223
18328,6,-0.7048662976103319,-29.4283866473493,41.75031030298751,48,-0.06413160650926082,-2.482100911951798,38.703239277085224,48,0.1061537528162916,2.847594876512547,26.82519271306932,48,16518,1810,False,161,138,107,107
18338,6,-1.3069357374113444,-57.47109547877476,43.9739260574572,48,0.7275046604061577,30.539348662249722,41.97821721884221,48,0.6790087650606493,20.020652955715306,29.48511710880058,48,16518,1820,False,197,53,56,56
18359,6,-0.2184384804973879,-9.600390716468791,43.95008926361577,48,0.3082181792063206,12.900666300645412,41.85563075437459,48,-2.988561851174172,-86.52181306790688,28.950986252438927,48,16518,1841,False,113,84,245,245
18379,6,-1.2771534514825453,-57.60485523905923,45.104098628234816,49,-1.2346637589902067,-59.170517914134244,47.92439843097685,49,-2.1843559203980614,-74.12676851995604,33.93529773593294,49,16518,1861,False,196,222,240,240
18399,6,-0.5625572532359813,-19.58036009950807,34.80598638961021,49,-0.13708688094514662,-5.8533379779572385,42.6980170356299,49,-1.3840984769958604,-41.670798963555555,30.10681657131842,49,16518,1881,False,148,150,215,215
18419,6,-0.05027030637541991,-1.4088822590351242,28.026132335728295,49,-0.1582532407859705,-5.952533273332977,37.61397393045162,49,0.5503140232930821,14.26484418404469,25.921280542123544,49,16518,1901,False,100,153,64,64
