configuration,transit_window,center_time,time,phase_days,normalized_flux,injected_flux,in_transit,predicted_background,filtered_background,kalman_residual,kalman_gain
fixed_q_over_r_0.001,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,-5.257346699251398e-07,-1.1601044138455684e-06,-1.7205714990515682e-05,0.03686971127152308
fixed_q_over_r_0.001,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,-1.1601044138455684e-06,-3.385318437445591e-06,-6.098494439612395e-05,0.036487924120194005
fixed_q_over_r_0.001,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-3.385318437445591e-06,-2.098278242157168e-06,3.561916782022455e-05,0.03613335948173504
fixed_q_over_r_0.001,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-2.098278242157168e-06,-3.6315839171399045e-06,-4.282517089759826e-05,0.035803842526375675
fixed_q_over_r_0.001,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-3.6315839171399045e-06,-3.7928249364895696e-05,-0.0009661739666609881,0.03549740174254748
fixed_q_over_r_0.001,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-3.7928249364895696e-05,-7.340676004410026e-05,-0.0010075616997640006,0.03521224624508317
fixed_q_over_r_0.001,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-7.340676004410026e-05,-0.00010453896710871147,-0.0008908470906404477,0.034946746070899426
fixed_q_over_r_0.001,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-0.00010453896710871147,-0.00013249527202591495,-0.0008056707846106918,0.03469941501070097
fixed_q_over_r_0.001,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-0.00013249527202591495,-0.00016093075209166582,-0.0008249605787887211,0.034468895601656946
fixed_q_over_r_0.001,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-0.00016093075209166582,-0.00019109456101248768,-0.0008805936971131336,0.03425394596816724
fixed_q_over_r_0.001,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-0.00019109456101248768,-0.00021699116103329028,-0.0007604696899150838,0.03405342824865816
fixed_q_over_r_0.001,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-0.00021699116103329028,-0.0002432152375718844,-0.0007743413891326331,0.03386629838806453
fixed_q_over_r_0.001,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,-0.0002432152375718844,-0.0002672600582635007,-0.0007136741132536108,0.03369159711005481
fixed_q_over_r_0.001,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,-0.0002672600582635007,-0.0002552507300770846,0.00035818330652237913,0.03352844191153206
fixed_q_over_r_0.001,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,-0.0002552507300770846,-0.0002468695014779443,0.0002511152801562456,0.0333760199456022
fixed_q_over_r_0.001,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,-0.0002468695014779443,-0.0002468695014779443,,0.03323358167894314
fixed_q_over_r_0.001,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,-0.0002468695014779443,-0.00023672551738622758,0.0002968914505199671,0.03416731628327728
fixed_q_over_r_0.001,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-0.00023672551738622758,-0.00022921258860471473,0.00022114676768452188,0.033972591415988754
fixed_q_over_r_0.001,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-0.00022921258860471473,-0.00022286662054540023,0.00018780143939774342,0.033790838236731735
fixed_q_over_r_0.001,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-0.00022286662054540023,-0.00021571071347482973,0.00021283957073738562,0.03362113090990909
fixed_q_over_r_0.001,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-0.00021571071347482973,-0.00020914267886187383,0.00019627976384696644,0.033462617257257375
fixed_q_over_r_0.001,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.00020914267886187383,-0.00020918638973726206,-1.3120671079386759e-06,0.03331451198171915
fixed_q_over_r_0.001,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.00020918638973726206,-0.00021055910209100102,-4.137655546449786e-05,0.033176090622545236
fixed_q_over_r_0.001,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.00021055910209100102,-0.00021045830454691756,3.0501560648318134e-06,0.03304668415025149
fixed_q_over_r_0.001,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.00021045830454691756,-0.0002065896808558279,0.00011749565632713217,0.03292567412295321
fixed_q_over_r_0.001,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.0002065896808558279,-0.00020063070225834813,0.00018160703133427353,0.03281248833648636
fixed_q_over_r_0.01,0,444.51122690278135,444.1651178890752,-0.34610901370615466,2.452944953024172e-05,2.452944953024172e-05,False,-1.9690061426067887e-06,5.588978331316632e-07,2.649845567284851e-05,0.0953981623287071
fixed_q_over_r_0.01,0,444.51122690278135,444.18555198771355,-0.32567491506779334,-1.3879249734172205e-05,-1.3879249734172205e-05,False,5.588978331316632e-07,-8.177592601085588e-07,-1.4438147567303869e-05,0.09534859557452872
fixed_q_over_r_0.01,0,444.51122690278135,444.20598598646757,-0.30524091631377814,6.96228486667394e-05,6.96228486667394e-05,False,-8.177592601085588e-07,5.8957962157115524e-06,7.044060792684796e-05,0.09530802861315572
fixed_q_over_r_0.01,0,444.51122690278135,444.22642018536135,-0.28480671741999686,,,False,5.8957962157115524e-06,5.8957962157115524e-06,,0.09527482465253335
fixed_q_over_r_0.01,0,444.51122690278135,444.24685428437806,-0.26437261840328574,3.33668493610606e-05,3.33668493610606e-05,False,5.8957962157115524e-06,8.735938042769198e-06,2.747105314534905e-05,0.10338671080538805
fixed_q_over_r_0.01,0,444.51122690278135,444.26728828356863,-0.2439386192127131,-1.965754962351962e-05,-1.965754962351962e-05,False,8.735938042769198e-06,5.844360351452046e-06,-2.8393487666288818e-05,0.10183946844791036
fixed_q_over_r_0.01,0,444.51122690278135,444.28772248284076,-0.223504419940582,3.982494923726598e-05,3.982494923726598e-05,False,5.844360351452046e-06,9.262453616158315e-06,3.3980588885813936e-05,0.1005895829584413
fixed_q_over_r_0.01,0,444.51122690278135,444.3081565822649,-0.20307032051641727,-2.1357049591053112e-05,-2.1357049591053112e-05,False,9.262453616158315e-06,6.213444205265182e-06,-3.061950320721143e-05,0.09957736382133844
fixed_q_over_r_0.01,0,444.51122690278135,444.32859058183385,-0.18263632094749482,-3.019444942176097e-05,-3.019444942176097e-05,False,6.213444205265182e-06,2.6179481758602305e-06,-3.6407893627026156e-05,0.09875594743926513
fixed_q_over_r_0.01,0,444.51122690278135,444.34902478148433,-0.16220212129701395,-1.7731449660440823e-05,-1.7731449660440823e-05,False,2.6179481758602305e-06,6.219110437783012e-07,-2.0349397836301054e-05,0.09808826522233606
fixed_q_over_r_0.01,0,444.51122690278135,444.36945888131595,-0.14176802146539558,-6.214504880996952e-05,-6.214504880996952e-05,False,6.219110437783012e-07,-5.500680465220617e-06,-6.276695985374782e-05,0.09754481534974861
fixed_q_over_r_0.01,0,444.51122690278135,444.389892981264,-0.12133392151736189,3.2233849382778956e-05,3.2233849382778956e-05,False,-5.500680465220617e-06,-1.8365821925641033e-06,3.773452984799957e-05,0.09710199881689427
fixed_q_over_r_0.01,0,444.51122690278135,444.41032708135026,-0.100899821431085,-4.4923449139755434e-05,-4.4923449139755434e-05,False,-1.8365821925641033e-06,-6.004842730195918e-06,-4.308686694719133e-05,0.09674085940712684
fixed_q_over_r_0.01,0,444.51122690278135,444.43076118156023,-0.08046572122111684,3.0194449421871994e-05,-0.000969805550578128,True,-6.004842730195918e-06,-9.89596794279174e-05,-0.0009638007078479321,0.09644611789638557
fixed_q_over_r_0.01,0,444.51122690278135,444.4511952818866,-0.06003162089473335,-4.5489949128896257e-05,-0.0010454899491288963,True,-9.89596794279174e-05,-0.00019002102534564354,-0.0009465302697009789,0.0962054239918747
fixed_q_over_r_0.01,0,444.51122690278135,444.4716294823811,-0.03959742040024139,3.574614931545206e-05,-0.000964253850684548,True,-0.00019002102534564354,-0.00026435416790682967,-0.0007742328253389044,0.09600877168782963
fixed_q_over_r_0.01,0,444.51122690278135,444.49206348296866,-0.01916341981268488,8.979024828059678e-05,-0.0009102097517194032,True,-0.00026435416790682967,-0.0003262581589784499,-0.0006458555838125736,0.0958480388234665
fixed_q_over_r_0.01,0,444.51122690278135,444.5124975837025,0.001270680921152234,4.254414918536398e-05,-0.000957455850814636,True,-0.0003262581589784499,-0.0003866742699134032,-0.0006311976918361862,0.09571662209220029
fixed_q_over_r_0.01,0,444.51122690278135,444.5329315845447,0.021704681763367262,-4.1524449204799474e-05,-0.0010415244492047995,True,-0.0003866742699134032,-0.0004492839363939217,-0.0006548501792913963,0.09560914612296117
fixed_q_over_r_0.01,0,444.51122690278135,444.55336578554125,0.0421388827599003,4.8435749072428536e-05,-0.0009515642509275715,True,-0.0004492839363939217,-0.0004972623701092047,-0.0005022803145336498,0.09552123053006632
fixed_q_over_r_0.01,0,444.51122690278135,444.57379988668254,0.06257298390119104,8.667449834076635e-06,-0.0009913325501659234,True,-0.0004972623701092047,-0.0005444210242607846,-0.0004940701800567187,0.09544930266013253
fixed_q_over_r_0.01,0,444.51122690278135,444.5942338879395,0.08300698515813565,4.31106491745048e-05,-0.0009568893508254952,True,-0.0005444210242607846,-0.0005837665621348202,-0.00041246832656471064,0.09539044658708563
fixed_q_over_r_0.01,0,444.51122690278135,444.6146680893362,0.10344118655484635,9.092324825887843e-05,9.092324825887843e-05,False,-0.0005837665621348202,-0.0005194400966359652,0.0006746898103936987,0.09534228101254244
fixed_q_over_r_0.01,0,444.51122690278135,444.63510219085583,0.12387528807448689,-4.135449920839029e-06,-4.135449920839029e-06,False,-0.0005194400966359652,-0.0004703300898680998,0.0005153046467151262,0.09530286031946972
fixed_q_over_r_0.01,0,444.51122690278135,444.6555362924846,0.1443093897032668,,,False,-0.0004703300898680998,-0.0004703300898680998,,0.09527059424150375
fixed_q_over_r_0.01,0,444.51122690278135,444.6759703942662,0.1647434914848418,5.002194904202284e-05,5.002194904202284e-05,False,-0.0004703300898680998,-0.00041653476610983457,0.0005203520389101227,0.10338255591529835
fixed_q_over_r_0.01,0,444.51122690278135,444.6964044961642,0.18517759338283213,-1.5578749701705696e-05,-1.5578749701705696e-05,False,-0.00041653476610983457,-0.00037570296242435587,0.00040095601640812887,0.10183611671739186
fixed_q_over_r_0.01,0,444.51122690278135,444.7168385982004,0.20561169541906565,-4.141114920697131e-05,-4.141114920697131e-05,False,-0.00037570296242435587,-0.0003420775947298553,0.00033429181321738456,0.10058687160440438
fixed_q_over_r_0.01,0,444.51122690278135,444.73727270036034,0.22604579757899046,-1.002704980801461e-05,-1.002704980801461e-05,False,-0.0003420775947298553,-0.0003090136067462804,0.0003320505449218407,0.09957516555606817
fixed_q_over_r_0.01,0,444.51122690278135,444.7577068026658,0.24647989988443442,-1.9430949627863292e-05,-1.9430949627863292e-05,False,-0.0003090136067462804,-0.00028041611413746334,0.0002895826571184171,0.09875416191489299
fixed_q_over_r_0.01,0,444.51122690278135,444.77814090508036,0.26691400229901774,-0.0002104547459698125,-0.0002104547459698125,False,-0.00028041611413746334,-0.00027355382651515433,6.996136816765083e-05,0.09808681279452174
fixed_q_over_r_0.01,0,444.51122690278135,444.79857500764774,0.28734810486639617,-0.0002505629452017599,-0.0002505629452017599,False,-0.00027355382651515433,-0.0002713112124385236,2.299088131339441e-05,0.09754363245415218
fixed_q_over_r_0.01,0,444.51122690278135,444.81900911033154,0.3077822075501899,-0.0002075089460261692,-0.0002075089460261692,False,-0.0002713112124385236,-0.000265115946367075,6.380226641235437e-05,0.09710103449003755
fixed_q_over_r_0.01,0,444.51122690278135,444.8394432131536,0.32821631037222687,-9.296264821978539e-05,-9.296264821978539e-05,False,-0.000265115946367075,-0.0002484618238000777,0.0001721532981472896,0.09674007263426626
fixed_q_over_r_0.01,0,444.51122690278135,444.8598773160993,0.3486504133179551,-2.498264952155438e-05,-2.498264952155438e-05,False,-0.0002484618238000777,-0.00022690826855746536,0.00022347917427852331,0.09644547556699848
mle_injected_reference,1,489.51122690278135,489.1816327449269,-0.32959415785444435,-0.0004176804420014113,-0.0004176804420014113,False,-0.00038856198354716195,-0.0004123907155870628,-2.911845845424935e-05,0.8183376904151818
mle_injected_reference,1,489.51122690278135,489.2020668653058,-0.3091600374755217,-0.0004173405420079268,-0.0004173405420079268,False,-0.0004123907155870628,-0.0004164413327419777,-4.9498264208640026e-06,0.8183351920869735
mle_injected_reference,1,489.51122690278135,489.2225011856208,-0.2887257171605597,-0.00016332194687240786,-0.00016332194687240786,False,-0.0004164413327419777,-0.00020930485235519047,0.00025311938586956986,0.8183351096368526
mle_injected_reference,1,489.51122690278135,489.24293540594226,-0.26829149683908327,-0.00027956774464632517,-0.00027956774464632517,False,-0.00020930485235519047,-0.0002668034438304711,-7.02628922911347e-05,0.8183351069158228
mle_injected_reference,1,489.51122690278135,489.2633697262572,-0.24785717652412131,-0.00024002604540351857,-0.00024002604540351857,False,-0.0002668034438304711,-0.0002448905586282279,2.6777398426952527e-05,0.818335106826023
mle_injected_reference,1,489.51122690278135,489.28380384651973,-0.22742305626161397,-0.0002550949451148865,-0.0002550949451148865,False,-0.0002448905586282279,-0.00025324116633385145,-1.020438648665858e-05,0.8183351068230594
mle_injected_reference,1,489.51122690278135,489.304238066783,-0.20698883599834517,-0.000243764945331848,-0.000243764945331848,False,-0.00025324116633385145,-0.000245486442007899,9.476221002003443e-06,0.8183351068229615
mle_injected_reference,1,489.51122690278135,489.32467238703975,-0.18655451574159088,-0.00024875014523639827,-0.00024875014523639827,False,-0.000245486442007899,-0.0002481572449380314,-3.2637032284992895e-06,0.8183351068229583
mle_injected_reference,1,489.51122690278135,489.34510650724405,-0.1661203955372912,-0.00020762224602399737,-0.00020762224602399737,False,-0.0002481572449380314,-0.00021498603227164685,4.053499891403401e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.3655407273909,-0.1456861753904377,-0.0001408885473019872,-0.0001408885473019872,False,-0.00021498603227164685,-0.00015434945899368786,7.409748496965966e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.38597504758945,-0.12525185519189108,-0.00014394764724334763,-0.00014394764724334763,False,-0.00015434945899368786,-0.0001458372912638209,1.0401811750340229e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.40640916773555,-0.10481773504579905,-0.00016490814684200217,-0.00016490814684200217,False,-0.0001458372912638209,-0.00016144364190059707,-1.9070855578181265e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.4268433878242,-0.08438351495715324,-0.00022609014567032126,-0.00022609014567032126,False,-0.00016144364190059707,-0.0002143461454687251,-6.46465037697242e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.4472777079063,-0.06394919487502193,-0.00012502654760571108,-0.001125026547605711,True,-0.0002143461454687251,-0.00095958788963307,-0.000910680402136986,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.46771192799497,-0.043514974786376115,-0.0001965188462366152,-0.0011965188462366152,True,-0.00095958788963307,-0.0011534768093148977,-0.00023693095660354518,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.48814604802465,-0.02308085475669941,-0.00012751914755804172,-0.0011275191475580417,True,-0.0011534768093148977,-0.0011322347434082267,2.5957661756855974e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.50858036804857,-0.0026465347327757627,-0.0002010508461498528,-0.0012010508461498528,True,-0.0011322347434082267,-0.001188549376196435,-6.881610274162616e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.52901448807825,0.017787585296900943,-0.000131144747488543,-0.001131144747488543,True,-0.001188549376196435,-0.00114157315323063,5.7404628707892e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.5494487080505,0.03822180526913144,-0.00020286364611521446,-0.0012028636461152145,True,-0.00114157315323063,-0.0011917293152725681,-6.129049288458458e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.5698830280162,0.05865612523484742,-0.00012026794769681715,-0.0011202679476968172,True,-0.0011917293152725681,-0.0011332499694037513,7.146136757575096e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.59031714792945,0.0790902451481088,-0.00016218894689412622,-0.0011621889468941262,True,-0.0011332499694037513,-0.0011569317506396845,-2.8938977490374938e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.6107513678435,0.09952446506213164,-0.00014190824728244067,-0.00014190824728244067,False,-0.0011569317506396845,-0.0003263023835920211,0.0010150235033572438,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.631185687751,0.11995878496963996,-0.00018439574646877954,-0.00018439574646877954,False,-0.0003263023835920211,-0.00021017520054288647,0.00014190663712324155,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.65161980760604,0.1403929048246937,-0.0001482530471609289,-0.0001482530471609289,False,-0.00021017520054288647,-0.00015950212854035464,6.192215338195756e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.67205402740365,0.1608271246223012,-0.0001405486473085027,-0.0001405486473085027,False,-0.00015950212854035464,-0.00014399182945182016,1.895348123185194e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.69248834725295,0.18126144447160186,-0.00013941564733022105,-0.00013941564733022105,False,-0.00014399182945182016,-0.00014024697896650003,4.576182121599111e-06,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.7129224670498,0.20169556426844792,-0.00021102124595895333,-0.00021102124595895333,False,-0.00014024697896650003,-0.00019816404630608586,-7.07742669924533e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.73335678678995,0.22212988400860922,-0.00021464684588956562,-0.00021464684588956562,False,-0.00019816404630608586,-0.00021165249986397419,-1.648279958347976e-05,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.7537910065221,0.24256410374073312,-0.00020252374612161894,-0.00020252374612161894,False,-0.00021165249986397419,-0.00020418212019506342,9.128753742355245e-06,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.7742251262025,0.26299822342116386,,,False,-0.00020418212019506342,-0.00020418212019506342,,0.8183351068229582
mle_injected_reference,1,489.51122690278135,489.79465944594267,0.28343254316132516,-0.00020444984608480876,-0.00020444984608480876,False,-0.00020418212019506342,-0.00020442071677974062,-2.6772588974534176e-07,0.891197279815386
mle_injected_reference,1,489.51122690278135,489.8150936655584,0.3038667627770337,-0.00014723334718047543,-0.00014723334718047543,False,-0.00020442071677974062,-0.00015748656782627594,5.7187369599265194e-05,0.8207083011922224
mle_injected_reference,1,489.51122690278135,489.83552788523957,0.3243009824582259,-0.0001719327467074594,-0.0001719327467074594,False,-0.00015748656782627594,-0.0001693095141082368,-1.4446178881183456e-05,0.8184133935486969
mle_injected_reference,1,489.51122690278135,489.85596210486256,0.34473520208121045,-0.0002590604450389833,-0.0002590604450389833,False,-0.0001693095141082368,-0.0002427560836387164,-8.975093093074648e-05,0.8183376904151818
fixed_q_over_r_0.001,1,489.51122690278135,489.1816327449269,-0.32959415785444435,-0.0004176804420014113,-0.0004176804420014113,False,-0.0002040677821254426,-0.00021088257963003106,-0.00021361265987596871,0.03190259186204311
fixed_q_over_r_0.001,1,489.51122690278135,489.2020668653058,-0.3091600374755217,-0.0004173405420079268,-0.0004173405420079268,False,-0.00021088257963003106,-0.00021745919404295746,-0.00020645796237789575,0.031854496369041585
fixed_q_over_r_0.001,1,489.51122690278135,489.2225011856208,-0.2887257171605597,-0.00016332194687240786,-0.00016332194687240786,False,-0.00021745919404295746,-0.0002157371199300524,5.41372471705496e-05,0.03180941408934196
fixed_q_over_r_0.001,1,489.51122690278135,489.24293540594226,-0.26829149683908327,-0.00027956774464632517,-0.00027956774464632517,False,-0.0002157371199300524,-0.00021776483711516748,-6.383062471627276e-05,0.03176715243080065
fixed_q_over_r_0.001,1,489.51122690278135,489.2633697262572,-0.24785717652412131,-0.00024002604540351857,-0.00024002604540351857,False,-0.00021776483711516748,-0.00021847113030387062,-2.2261208288351094e-05,0.03172753156766974
fixed_q_over_r_0.001,1,489.51122690278135,489.28380384651973,-0.22742305626161397,-0.0002550949451148865,-0.0002550949451148865,False,-0.00021847113030387062,-0.00021963175304192867,-3.662381481101589e-05,0.031690383539973686
fixed_q_over_r_0.001,1,489.51122690278135,489.304238066783,-0.20698883599834517,-0.000243764945331848,-0.000243764945331848,False,-0.00021963175304192867,-0.00022039570255145838,-2.4133192289919333e-05,0.03165555142279316
fixed_q_over_r_0.001,1,489.51122690278135,489.32467238703975,-0.18655451574159088,-0.00024875014523639827,-0.00024875014523639827,False,-0.00022039570255145838,-0.0002212923519326455,-2.8354442684939887e-05,0.03162288855930753
fixed_q_over_r_0.001,1,489.51122690278135,489.34510650724405,-0.1661203955372912,-0.00020762224602399737,-0.00020762224602399737,False,-0.0002212923519326455,-0.00022086048242191448,1.367010590864814e-05,0.031592257852062725
fixed_q_over_r_0.001,1,489.51122690278135,489.3655407273909,-0.1456861753904377,-0.0001408885473019872,-0.0001408885473019872,False,-0.00022086048242191448,-0.0002183362857600308,7.997193511992729e-05,0.03156353110748592
fixed_q_over_r_0.001,1,489.51122690278135,489.38597504758945,-0.12525185519189108,-0.00014394764724334763,-0.00014394764724334763,False,-0.0002183362857600308,-0.0002159903218833254,7.438863851668318e-05,0.03153658842914934
fixed_q_over_r_0.001,1,489.51122690278135,489.40640916773555,-0.10481773504579905,-0.00016490814684200217,-0.00016490814684200217,False,-0.0002159903218833254,-0.00021438065523905295,5.108217504132324e-05,0.031511317655724916
fixed_q_over_r_0.001,1,489.51122690278135,489.4268433878242,-0.08438351495715324,-0.00022609014567032126,-0.00022609014567032126,False,-0.00021438065523905295,-0.00021474935915201537,-1.1709490431268315e-05,0.03148761383995329
fixed_q_over_r_0.001,1,489.51122690278135,489.4472777079063,-0.06394919487502193,-0.00012502654760571108,-0.001125026547605711,True,-0.00021474935915201537,-0.00024339157566812187,-0.0009102771884536957,0.031465378765298445
fixed_q_over_r_0.001,1,489.51122690278135,489.46771192799497,-0.043514974786376115,-0.0001965188462366152,-0.0011965188462366152,True,-0.00024339157566812187,-0.00027336220566401195,-0.0009531272705684934,0.03144452049726167
fixed_q_over_r_0.001,1,489.51122690278135,489.48814604802465,-0.02308085475669941,-0.00012751914755804172,-0.0011275191475580417,True,-0.00027336220566401195,-0.0003002040473891361,-0.0008541569418940298,0.031424952966611006
fixed_q_over_r_0.001,1,489.51122690278135,489.50858036804857,-0.0026465347327757627,-0.0002010508461498528,-0.0012010508461498528,True,-0.0003002040473891361,-0.0003284965784791736,-0.0009008467987607167,0.0314065955820225
fixed_q_over_r_0.001,1,489.51122690278135,489.52901448807825,0.017787585296900943,-0.000131144747488543,-0.001131144747488543,True,-0.0003284965784791736,-0.0003536912011395157,-0.0008026481690093694,0.0313893728698558
fixed_q_over_r_0.001,1,489.51122690278135,489.5494487080505,0.03822180526913144,-0.00020286364611521446,-0.0012028636461152145,True,-0.0003536912011395157,-0.00038033247009666157,-0.0008491724449756988,0.031373214138982516
fixed_q_over_r_0.001,1,489.51122690278135,489.5698830280162,0.05865612523484742,-0.00012026794769681715,-0.0011202679476968172,True,-0.00038033247009666157,-0.0004035354061447052,-0.0007399354776001555,0.03135805316876829
fixed_q_over_r_0.001,1,489.51122690278135,489.59031714792945,0.0790902451481088,-0.00016218894689412622,-0.0011621889468941262,True,-0.0004035354061447052,-0.00042731451217569284,-0.000758653540749421,0.031343827918469694
fixed_q_over_r_0.001,1,489.51122690278135,489.6107513678435,0.09952446506213164,-0.00014190824728244067,-0.00014190824728244067,False,-0.00042731451217569284,-0.0004183725968283871,0.0002854062648932522,0.0313304802564521
fixed_q_over_r_0.001,1,489.51122690278135,489.631185687751,0.11995878496963996,-0.00018439574646877954,-0.00018439574646877954,False,-0.0004183725968283871,-0.00041104492019218146,0.00023397685035960754,0.03131795570776956
fixed_q_over_r_0.001,1,489.51122690278135,489.65161980760604,0.1403929048246937,-0.0001482530471609289,-0.0001482530471609289,False,-0.00041104492019218146,-0.00040281790441082464,0.00026279187303125255,0.03130620321876698
fixed_q_over_r_0.001,1,489.51122690278135,489.67205402740365,0.1608271246223012,-0.0001405486473085027,-0.0001405486473085027,False,-0.00040281790441082464,-0.00039461014212908714,0.00026226925710232194,0.031295174937470235
fixed_q_over_r_0.001,1,489.51122690278135,489.69248834725295,0.18126144447160186,-0.00013941564733022105,-0.00013941564733022105,False,-0.00039461014212908714,-0.0003866264267609436,0.0002551944947988661,0.03128482600863311
fixed_q_over_r_0.001,1,489.51122690278135,489.7129224670498,0.20169556426844792,-0.00021102124595895333,-0.00021102124595895333,False,-0.0003866264267609436,-0.00038113435464521975,0.00017560518080199025,0.03127511438239737
fixed_q_over_r_0.001,1,489.51122690278135,489.73335678678995,0.22212988400860922,-0.00021464684588956562,-0.00021464684588956562,False,-0.00038113435464521975,-0.0003759289560906455,0.00016648750875565413,0.03126600063560318
